metadata: N/A
[1489236555.01, 74.81]
[1489236555.12, 78.1]
[1489236555.23, 73.71]
[1489236555.33, 74.27]
[1489236555.44, 76.13]
[1489236555.54, 77.83]
[1489236555.65, 77.04]
[1489236555.75, 77.52]
[1489236555.86, 78.41]
[1489236555.96, 78.03]
[1489236556.07, 77.14]
[1489236556.17, 77.05]
[1489236556.28, 77.0]
[1489236556.38, 76.11]
[1489236556.49, 75.7]
[1489236556.59, 76.83]
[1489236556.7, 76.78]
[1489236556.81, 77.55]
[1489236556.91, 77.66]
[1489236557.02, 75.53]
[1489236557.12, 75.48]
[1489236557.23, 79.47]
[1489236557.33, 71.12]
[1489236557.44, 74.91]
[1489236557.54, 78.84]
[1489236557.65, 74.12]
[1489236557.75, 74.62]
[1489236557.86, 75.92]
[1489236557.96, 76.47]
[1489236558.07, 76.47]
[1489236558.17, 74.88]
[1489236558.28, 77.26]
[1489236558.38, 79.28]
[1489236558.49, 78.29]
[1489236558.6, 78.05]
[1489236558.7, 74.28]
[1489236558.81, 75.91]
[1489236558.91, 79.35]
[1489236559.02, 82.48]
[1489236559.12, 75.24]
[1489236559.23, 81.14]
[1489236559.33, 84.72]
[1489236559.44, 73.74]
[1489236559.54, 71.21]
[1489236559.65, 76.76]
[1489236559.76, 73.92]
[1489236559.86, 74.6]
[1489236559.97, 73.18]
[1489236560.07, 76.32]
[1489236560.18, 74.21]
[1489236560.28, 72.63]
[1489236560.39, 63.28]
[1489236560.49, 71.31]
[1489236560.6, 89.06]
[1489236560.7, 72.16]
[1489236560.81, 73.74]
[1489236560.91, 72.59]
[1489236561.02, 75.41]
[1489236561.12, 72.01]
[1489236561.23, 71.7]
[1489236561.33, 72.89]
[1489236561.44, 73.06]
[1489236561.54, 72.2]
[1489236561.65, 75.24]
[1489236561.75, 71.31]
[1489236561.86, 72.36]
[1489236561.96, 71.04]
[1489236562.07, 77.02]
[1489236562.17, 73.8]
[1489236562.28, 72.22]
[1489236562.38, 72.3]
[1489236562.49, 72.82]
[1489236562.59, 72.94]
[1489236562.7, 73.75]
[1489236562.81, 78.27]
[1489236562.91, 73.85]
[1489236563.02, 73.01]
[1489236563.12, 80.88]
[1489236563.23, 85.97]
[1489236563.33, 73.46]
[1489236563.44, 76.49]
[1489236563.54, 72.05]
[1489236563.65, 76.67]
[1489236563.75, 76.06]
[1489236563.86, 76.18]
[1489236563.96, 73.94]
[1489236564.07, 72.86]
[1489236564.17, 73.71]
[1489236564.28, 74.76]
[1489236564.38, 66.35]
[1489236564.49, 72.63]
[1489236564.6, 72.7]
[1489236564.7, 72.44]
[1489236564.81, 70.3]
[1489236564.91, 72.1]
[1489236565.02, 72.85]
[1489236565.12, 71.57]
[1489236565.23, 71.02]
[1489236565.33, 71.5]
[1489236565.44, 72.12]
[1489236565.54, 70.08]
[1489236565.65, 70.01]
[1489236565.75, 67.88]
[1489236565.86, 72.9]
[1489236565.96, 72.89]
[1489236566.07, 72.75]
[1489236566.17, 71.8]
[1489236566.28, 68.84]
[1489236566.38, 71.26]
[1489236566.49, 70.9]
[1489236566.59, 80.62]
[1489236566.7, 74.74]
[1489236566.8, 81.48]
[1489236566.91, 76.95]
[1489236567.01, 72.24]
[1489236567.12, 69.47]
[1489236567.22, 55.49]
[1489236567.33, 71.24]
[1489236567.44, 74.02]
[1489236567.54, 71.62]
[1489236567.65, 75.77]
[1489236567.75, 62.77]
[1489236567.86, 72.13]
[1489236567.96, 74.77]
[1489236568.07, 72.56]
[1489236568.17, 71.91]
[1489236568.28, 72.95]
[1489236568.38, 78.38]
[1489236568.49, 77.91]
[1489236568.59, 82.78]
[1489236568.7, 78.78]
[1489236568.8, 88.87]
[1489236568.91, 73.67]
[1489236569.02, 76.31]
[1489236569.12, 75.67]
[1489236569.23, 73.08]
[1489236569.33, 75.32]
[1489236569.44, 77.0]
[1489236569.54, 79.52]
[1489236569.65, 78.89]
[1489236569.75, 77.41]
[1489236569.86, 75.3]
[1489236569.96, 75.15]
[1489236570.07, 74.7]
[1489236570.17, 74.67]
[1489236570.28, 73.81]
[1489236570.38, 74.57]
[1489236570.49, 90.04]
[1489236570.6, 78.27]
[1489236570.7, 83.61]
[1489236570.81, 76.49]
[1489236570.91, 77.11]
[1489236571.02, 75.19]
[1489236571.12, 76.83]
[1489236571.23, 73.76]
[1489236571.33, 75.01]
[1489236571.44, 71.48]
[1489236571.54, 74.47]
[1489236571.65, 70.93]
[1489236571.75, 70.26]
[1489236571.86, 70.25]
[1489236571.96, 70.49]
[1489236572.07, 70.64]
[1489236572.17, 69.87]
[1489236572.28, 69.72]
[1489236572.38, 69.39]
[1489236572.49, 71.62]
[1489236572.59, 70.83]
[1489236572.7, 69.56]
[1489236572.8, 70.09]
[1489236572.91, 70.69]
[1489236573.01, 70.24]
[1489236573.12, 78.63]
[1489236573.22, 71.96]
[1489236573.33, 71.33]
[1489236573.43, 70.81]
[1489236573.54, 70.82]
[1489236573.64, 73.26]
[1489236573.75, 73.2]
[1489236573.85, 70.57]
[1489236573.96, 70.86]
[1489236574.06, 72.46]
[1489236574.17, 70.9]
[1489236574.27, 69.3]
[1489236574.38, 70.68]
[1489236574.48, 70.25]
[1489236574.59, 70.02]
[1489236574.69, 72.13]
[1489236574.8, 70.93]
[1489236574.9, 71.11]
[1489236575.01, 70.76]
[1489236575.11, 74.41]
[1489236575.22, 70.62]
[1489236575.32, 74.71]
[1489236575.43, 73.69]
[1489236575.53, 70.93]
[1489236575.64, 71.43]
[1489236575.74, 77.5]
[1489236575.85, 71.21]
[1489236575.95, 69.41]
[1489236576.06, 70.9]
[1489236576.17, 70.47]
[1489236576.27, 69.97]
[1489236576.38, 71.09]
[1489236576.48, 71.51]
[1489236576.59, 69.72]
[1489236576.69, 68.38]
[1489236576.8, 69.37]
[1489236576.9, 70.02]
[1489236577.0, 70.02]
[1489236577.11, 70.09]
[1489236577.21, 70.86]
[1489236577.32, 70.14]
[1489236577.42, 70.19]
[1489236577.53, 71.21]
[1489236577.63, 71.28]
[1489236577.74, 70.64]
[1489236577.84, 72.5]
[1489236577.95, 70.02]
[1489236578.05, 70.25]
[1489236578.16, 72.03]
[1489236578.26, 70.42]
[1489236578.37, 70.54]
[1489236578.47, 71.79]
[1489236578.58, 71.14]
[1489236578.68, 74.84]
[1489236578.79, 70.4]
[1489236578.89, 72.12]
[1489236579.0, 72.58]
[1489236579.11, 71.57]
[1489236579.21, 70.84]
[1489236579.32, 70.76]
[1489236579.42, 71.5]
[1489236579.53, 71.17]
[1489236579.63, 70.16]
[1489236579.73, 69.3]
[1489236579.84, 68.14]
[1489236579.94, 68.05]
[1489236580.05, 69.77]
[1489236580.15, 69.25]
[1489236580.26, 69.7]
[1489236580.36, 67.52]
[1489236580.47, 66.59]
[1489236580.57, 65.01]
[1489236580.68, 66.51]
[1489236580.78, 63.92]
[1489236580.89, 69.92]
[1489236580.99, 62.31]
[1489236581.1, 62.55]
[1489236581.2, 154.78]
[1489236581.31, 61.3]
[1489236581.42, 76.9]
[1489236581.52, 63.32]
[1489236581.63, 58.07]
[1489236581.73, 63.39]
[1489236581.84, 54.11]
[1489236581.94, 58.89]
[1489236582.04, 61.06]
[1489236582.15, 63.06]
[1489236582.25, 62.05]
[1489236582.36, 63.34]
[1489236582.46, 61.39]
[1489236582.57, 70.26]
[1489236582.67, 67.61]
[1489236582.78, 60.38]
[1489236582.88, 58.98]
[1489236582.99, 56.56]
[1489236583.09, 52.87]
[1489236583.2, 58.92]
[1489236583.3, 58.52]
[1489236583.4, 58.17]
[1489236583.51, 58.89]
[1489236583.61, 64.73]
[1489236583.72, 61.88]
[1489236583.82, 59.15]
[1489236583.93, 58.77]
[1489236584.03, 62.25]
[1489236584.14, 59.62]
[1489236584.24, 58.67]
[1489236584.34, 58.48]
[1489236584.45, 58.71]
[1489236584.55, 58.36]
[1489236584.66, 52.72]
[1489236584.76, 210.26]
[1489236584.87, 49.19]
[1489236584.98, 58.36]
[1489236585.08, 58.43]
[1489236585.19, 58.34]
[1489236585.29, 59.05]
[1489236585.4, 55.93]
[1489236585.5, 59.25]
[1489236585.6, 59.36]
[1489236585.71, 58.23]
[1489236585.81, 61.88]
[1489236585.92, 57.0]
[1489236586.02, 55.65]
[1489236586.13, 56.39]
[1489236586.23, 56.41]
[1489236586.33, 57.04]
[1489236586.44, 57.86]
[1489236586.54, 57.06]
[1489236586.65, 57.09]
[1489236586.75, 61.94]
[1489236586.86, 59.36]
[1489236586.96, 62.68]
[1489236587.06, 63.27]
[1489236587.17, 61.33]
[1489236587.27, 62.38]
[1489236587.38, 61.76]
[1489236587.48, 61.02]
[1489236587.59, 61.86]
[1489236587.69, 60.09]
[1489236587.8, 60.85]
[1489236587.9, 58.21]
[1489236588.01, 58.67]
[1489236588.11, 55.69]
[1489236588.21, 54.42]
[1489236588.32, 55.27]
[1489236588.42, 56.39]
[1489236588.53, 58.74]
[1489236588.63, 60.94]
[1489236588.74, 103.74]
[1489236588.84, 88.82]
[1489236588.95, 59.22]
[1489236589.05, 58.22]
[1489236589.16, 46.15]
[1489236589.27, 59.13]
[1489236589.37, 63.43]
[1489236589.47, 61.28]
[1489236589.58, 58.91]
[1489236589.68, 58.96]
[1489236589.79, 58.82]
[1489236589.89, 58.57]
[1489236590.0, 57.26]
[1489236590.1, 56.53]
[1489236590.2, 55.76]
[1489236590.31, 55.41]
[1489236590.41, 68.91]
[1489236590.52, 55.77]
[1489236590.62, 56.25]
[1489236590.73, 59.03]
[1489236590.83, 61.59]
[1489236590.93, 60.9]
[1489236591.04, 60.42]
[1489236591.14, 57.37]
[1489236591.25, 57.35]
[1489236591.35, 58.99]
[1489236591.46, 58.38]
[1489236591.56, 56.94]
[1489236591.66, 60.06]
[1489236591.77, 57.15]
[1489236591.87, 57.44]
[1489236591.98, 57.69]
[1489236592.08, 56.82]
[1489236592.19, 59.51]
[1489236592.29, 58.79]
[1489236592.39, 59.22]
[1489236592.5, 58.63]
[1489236592.6, 58.69]
[1489236592.71, 56.01]
[1489236592.81, 59.37]
[1489236592.92, 60.2]
[1489236593.02, 60.18]
[1489236593.13, 62.05]
[1489236593.23, 60.25]
[1489236593.33, 66.27]
[1489236593.44, 67.62]
[1489236593.54, 60.81]
[1489236593.65, 61.48]
[1489236593.75, 60.66]
[1489236593.86, 58.84]
[1489236593.96, 56.65]
[1489236594.07, 55.27]
[1489236594.17, 53.76]
[1489236594.27, 55.82]
[1489236594.38, 56.61]
[1489236594.48, 57.68]
[1489236594.59, 58.14]
[1489236594.69, 56.7]
[1489236594.79, 59.48]
[1489236594.9, 59.6]
[1489236595.0, 61.21]
[1489236595.11, 59.41]
[1489236595.21, 62.91]
[1489236595.32, 60.15]
[1489236595.42, 59.51]
[1489236595.53, 51.14]
[1489236595.63, 137.77]
[1489236595.74, 58.31]
[1489236595.84, 60.62]
[1489236595.95, 60.14]
[1489236596.05, 60.02]
[1489236596.16, 60.67]
[1489236596.26, 59.87]
[1489236596.37, 58.16]
[1489236596.47, 61.41]
[1489236596.57, 59.85]
[1489236596.68, 60.2]
[1489236596.78, 61.26]
[1489236596.89, 59.01]
[1489236596.99, 61.53]
[1489236597.1, 63.64]
[1489236597.2, 59.77]
[1489236597.31, 60.35]
[1489236597.41, 60.49]
[1489236597.51, 58.65]
[1489236597.62, 58.57]
[1489236597.72, 136.91]
[1489236597.83, 59.07]
[1489236597.94, 59.91]
[1489236598.04, 59.89]
[1489236598.14, 59.53]
[1489236598.25, 60.0]
[1489236598.35, 41.81]
[1489236598.46, 59.05]
[1489236598.56, 59.51]
[1489236598.67, 61.04]
[1489236598.77, 60.92]
[1489236598.88, 60.62]
[1489236598.98, 59.61]
[1489236599.08, 59.06]
[1489236599.19, 59.7]
[1489236599.29, 59.12]
[1489236599.4, 59.79]
[1489236599.5, 59.39]
[1489236599.61, 59.34]
[1489236599.71, 58.5]
[1489236599.81, 58.88]
[1489236599.92, 59.08]
[1489236600.02, 59.18]
[1489236600.13, 58.93]
[1489236600.23, 59.03]
[1489236600.34, 60.13]
[1489236600.44, 60.64]
[1489236600.54, 46.13]
[1489236600.65, 59.2]
[1489236600.75, 59.06]
[1489236600.86, 59.75]
[1489236600.96, 59.49]
[1489236601.07, 60.88]
[1489236601.17, 60.78]
[1489236601.28, 60.61]
[1489236601.38, 60.97]
[1489236601.49, 59.98]
[1489236601.59, 60.95]
[1489236601.69, 60.08]
[1489236601.8, 60.59]
[1489236601.9, 58.07]
[1489236602.01, 58.28]
[1489236602.11, 58.9]
[1489236602.22, 57.14]
[1489236602.32, 60.49]
[1489236602.42, 56.54]
[1489236602.53, 59.56]
[1489236602.63, 58.07]
[1489236602.74, 58.12]
[1489236602.84, 57.62]
[1489236602.95, 57.01]
[1489236603.05, 58.45]
[1489236603.15, 60.0]
[1489236603.26, 60.99]
[1489236603.36, 61.79]
[1489236603.47, 60.47]
[1489236603.57, 60.04]
[1489236603.68, 60.28]
[1489236603.78, 60.47]
[1489236603.88, 60.8]
[1489236603.99, 61.67]
[1489236604.09, 60.95]
[1489236604.2, 61.62]
[1489236604.3, 63.27]
[1489236604.41, 63.06]
[1489236604.51, 60.11]
[1489236604.62, 59.63]
[1489236604.72, 60.01]
[1489236604.83, 57.4]
[1489236604.93, 57.5]
[1489236605.03, 58.43]
[1489236605.14, 59.29]
[1489236605.24, 60.74]
[1489236605.35, 60.47]
[1489236605.45, 61.73]
[1489236605.56, 58.69]
[1489236605.66, 57.57]
[1489236605.77, 56.15]
[1489236605.87, 57.93]
[1489236605.97, 58.26]
[1489236606.08, 60.49]
[1489236606.18, 58.88]
[1489236606.29, 60.61]
[1489236606.39, 59.03]
[1489236606.5, 62.72]
[1489236606.6, 58.38]
[1489236606.7, 59.64]
[1489236606.81, 58.17]
[1489236606.91, 60.41]
[1489236607.02, 59.29]
[1489236607.12, 63.03]
[1489236607.23, 62.36]
[1489236607.33, 59.55]
[1489236607.44, 59.29]
[1489236607.54, 59.94]
[1489236607.65, 59.54]
[1489236607.75, 59.12]
[1489236607.85, 59.51]
[1489236607.96, 57.81]
[1489236608.06, 57.66]
[1489236608.17, 57.69]
[1489236608.27, 57.3]
[1489236608.37, 53.95]
[1489236608.48, 56.39]
[1489236608.59, 57.01]
[1489236608.69, 58.41]
[1489236608.79, 61.66]
[1489236608.9, 60.23]
[1489236609.0, 59.65]
[1489236609.11, 62.24]
[1489236609.21, 58.31]
[1489236609.32, 58.24]
[1489236609.42, 62.34]
[1489236609.52, 59.17]
[1489236609.63, 62.13]
[1489236609.73, 71.09]
[1489236609.84, 81.45]
[1489236609.94, 60.13]
[1489236610.05, 62.29]
[1489236610.15, 59.82]
[1489236610.26, 59.98]
[1489236610.36, 61.83]
[1489236610.47, 58.17]
[1489236610.57, 57.83]
[1489236610.67, 59.08]
[1489236610.78, 57.78]
[1489236610.88, 54.93]
[1489236610.99, 95.92]
[1489236611.09, 55.57]
[1489236611.2, 51.36]
[1489236611.3, 60.43]
[1489236611.41, 59.6]
[1489236611.51, 59.61]
[1489236611.62, 60.7]
[1489236611.72, 60.23]
[1489236611.82, 59.82]
[1489236611.93, 73.76]
[1489236612.03, 61.46]
[1489236612.14, 59.82]
[1489236612.24, 59.39]
[1489236612.35, 59.2]
[1489236612.45, 59.92]
[1489236612.56, 60.62]
[1489236612.66, 58.52]
[1489236612.76, 60.14]
[1489236612.87, 57.9]
[1489236612.97, 60.95]
[1489236613.08, 59.75]
[1489236613.18, 60.01]
[1489236613.29, 57.31]
[1489236613.39, 57.28]
[1489236613.49, 56.43]
[1489236613.6, 57.37]
[1489236613.7, 57.98]
[1489236613.81, 58.7]
[1489236613.91, 59.41]
[1489236614.02, 59.94]
[1489236614.12, 89.37]
[1489236614.23, 59.06]
[1489236614.33, 60.09]
[1489236614.43, 59.11]
[1489236614.54, 58.17]
[1489236614.64, 58.6]
[1489236614.75, 60.13]
[1489236614.85, 59.99]
[1489236614.96, 135.31]
[1489236615.07, 61.93]
[1489236615.17, 59.78]
[1489236615.27, 60.74]
[1489236615.38, 59.26]
[1489236615.48, 58.22]
[1489236615.59, 59.51]
[1489236615.69, 59.55]
[1489236615.8, 56.44]
[1489236615.9, 56.1]
[1489236616.0, 58.31]
[1489236616.11, 58.54]
[1489236616.21, 58.93]
[1489236616.32, 60.28]
[1489236616.42, 60.23]
[1489236616.53, 59.68]
[1489236616.63, 61.69]
[1489236616.73, 60.56]
[1489236616.84, 59.13]
[1489236616.94, 61.52]
[1489236617.05, 70.09]
[1489236617.15, 59.35]
[1489236617.26, 59.1]
[1489236617.36, 60.13]
[1489236617.47, 56.65]
[1489236617.57, 56.2]
[1489236617.67, 57.04]
[1489236617.78, 57.15]
[1489236617.88, 58.34]
[1489236617.99, 58.0]
[1489236618.09, 60.25]
[1489236618.19, 59.8]
[1489236618.3, 59.61]
[1489236618.4, 59.13]
[1489236618.51, 59.82]
[1489236618.61, 59.06]
[1489236618.72, 59.17]
[1489236618.82, 59.91]
[1489236618.92, 59.36]
[1489236619.03, 58.27]
[1489236619.13, 59.7]
[1489236619.24, 63.21]
[1489236619.34, 58.24]
[1489236619.45, 57.98]
[1489236619.55, 58.45]
[1489236619.66, 58.69]
[1489236619.76, 58.4]
[1489236619.86, 89.33]
[1489236619.97, 58.38]
[1489236620.07, 58.43]
[1489236620.18, 59.7]
[1489236620.28, 58.81]
[1489236620.39, 58.36]
[1489236620.49, 58.77]
[1489236620.6, 58.72]
[1489236620.7, 59.49]
[1489236620.8, 59.17]
[1489236620.91, 59.35]
[1489236621.01, 68.93]
[1489236621.12, 57.85]
[1489236621.22, 58.69]
[1489236621.33, 57.76]
[1489236621.43, 58.69]
[1489236621.53, 59.58]
[1489236621.64, 59.29]
[1489236621.74, 58.34]
[1489236621.85, 57.54]
[1489236621.95, 58.79]
[1489236622.06, 58.28]
[1489236622.16, 58.38]
[1489236622.26, 57.61]
[1489236622.37, 58.32]
[1489236622.47, 58.48]
[1489236622.58, 59.78]
[1489236622.68, 59.68]
[1489236622.79, 56.73]
[1489236622.89, 61.09]
[1489236623.0, 59.68]
[1489236623.1, 59.71]
[1489236623.21, 57.85]
[1489236623.31, 57.56]
[1489236623.41, 57.94]
[1489236623.52, 57.35]
[1489236623.62, 58.88]
[1489236623.73, 58.45]
[1489236623.83, 58.75]
[1489236623.94, 59.68]
[1489236624.04, 59.66]
[1489236624.14, 59.49]
[1489236624.25, 59.36]
[1489236624.35, 59.07]
[1489236624.46, 58.6]
[1489236624.56, 57.97]
[1489236624.67, 57.98]
[1489236624.77, 57.06]
[1489236624.87, 57.44]
[1489236624.98, 57.8]
[1489236625.08, 58.19]
[1489236625.19, 57.44]
[1489236625.29, 57.69]
[1489236625.4, 57.45]
[1489236625.5, 58.17]
[1489236625.6, 57.91]
[1489236625.71, 71.24]
[1489236625.81, 60.05]
[1489236625.92, 59.61]
[1489236626.02, 58.02]
[1489236626.13, 58.33]
[1489236626.23, 58.74]
[1489236626.33, 56.52]
[1489236626.44, 56.16]
[1489236626.54, 56.19]
[1489236626.65, 57.73]
[1489236626.75, 58.79]
[1489236626.86, 57.13]
[1489236626.96, 57.93]
[1489236627.06, 56.12]
[1489236627.17, 57.11]
[1489236627.27, 58.0]
[1489236627.38, 58.94]
[1489236627.48, 56.66]
[1489236627.58, 57.69]
[1489236627.69, 58.09]
[1489236627.79, 59.58]
[1489236627.9, 58.86]
[1489236628.0, 58.14]
[1489236628.11, 57.08]
[1489236628.21, 57.31]
[1489236628.31, 128.28]
[1489236628.42, 58.26]
[1489236628.53, 57.54]
[1489236628.63, 55.76]
[1489236628.73, 54.71]
[1489236628.84, 54.8]
[1489236628.94, 54.64]
[1489236629.05, 56.19]
[1489236629.15, 56.73]
[1489236629.26, 98.96]
[1489236629.36, 55.21]
[1489236629.47, 57.23]
[1489236629.57, 55.26]
[1489236629.67, 55.15]
[1489236629.78, 56.87]
[1489236629.88, 55.48]
[1489236629.99, 55.15]
[1489236630.09, 61.09]
[1489236630.2, 55.36]
[1489236630.3, 56.46]
[1489236630.4, 54.08]
[1489236630.51, 55.07]
[1489236630.61, 55.62]
[1489236630.72, 53.15]
[1489236630.82, 65.6]
[1489236630.92, 56.34]
[1489236631.03, 52.08]
[1489236631.13, 51.72]
[1489236631.24, 51.83]
[1489236631.34, 49.24]
[1489236631.44, 50.94]
[1489236631.55, 48.86]
[1489236631.65, 51.76]
[1489236631.76, 52.93]
[1489236631.86, 52.22]
[1489236631.97, 52.33]
[1489236632.07, 53.49]
[1489236632.17, 53.54]
[1489236632.28, 54.33]
[1489236632.39, 50.8]
[1489236632.49, 51.65]
[1489236632.6, 48.33]
[1489236632.7, 47.04]
[1489236632.8, 47.62]
[1489236632.91, 46.27]
[1489236633.01, 45.98]
[1489236633.11, 48.94]
[1489236633.22, 50.59]
[1489236633.32, 52.07]
[1489236633.43, 53.25]
[1489236633.53, 273.01]
[1489236633.65, 50.62]
[1489236633.75, 51.61]
[1489236633.86, 48.89]
[1489236633.96, 48.5]
[1489236634.06, 48.94]
[1489236634.17, 49.25]
[1489236634.27, 47.59]
[1489236634.38, 50.18]
[1489236634.48, 46.82]
[1489236634.58, 46.41]
[1489236634.69, 45.74]
[1489236634.79, 47.3]
[1489236634.89, 53.16]
[1489236635.0, 48.35]
[1489236635.1, 49.06]
[1489236635.21, 50.99]
[1489236635.31, 50.66]
[1489236635.42, 50.8]
[1489236635.52, 49.7]
[1489236635.62, 47.08]
[1489236635.73, 46.43]
[1489236635.83, 114.08]
[1489236635.94, 43.91]
[1489236636.04, 47.18]
[1489236636.14, 41.35]
[1489236636.25, 41.59]
[1489236636.35, 44.55]
[1489236636.45, 46.05]
[1489236636.56, 48.31]
[1489236636.66, 48.64]
[1489236636.77, 49.05]
[1489236636.87, 47.03]
[1489236636.98, 50.81]
[1489236637.08, 45.02]
[1489236637.19, 45.4]
[1489236637.3, 48.12]
[1489236637.4, 47.26]
[1489236637.5, 48.38]
[1489236637.61, 44.76]
[1489236637.71, 42.79]
[1489236637.81, 41.43]
[1489236637.92, 41.56]
[1489236638.02, 44.2]
[1489236638.12, 44.06]
[1489236638.23, 42.26]
[1489236638.33, 42.03]
[1489236638.43, 42.29]
[1489236638.54, 43.67]
[1489236638.65, 44.3]
[1489236638.75, 44.98]
[1489236638.86, 44.27]
[1489236638.96, 45.35]
[1489236639.06, 44.37]
[1489236639.17, 44.5]
[1489236639.27, 45.39]
[1489236639.38, 45.81]
[1489236639.48, 45.98]
[1489236639.58, 45.43]
[1489236639.69, 43.53]
[1489236639.79, 40.35]
[1489236639.89, 39.6]
[1489236640.0, 39.2]
[1489236640.1, 39.07]
[1489236640.2, 39.46]
[1489236640.31, 42.21]
[1489236640.41, 43.42]
[1489236640.51, 47.68]
[1489236640.63, 44.97]
[1489236640.73, 44.78]
[1489236640.84, 49.94]
[1489236640.94, 44.91]
[1489236641.05, 43.34]
[1489236641.15, 43.7]
[1489236641.25, 45.74]
[1489236641.36, 45.16]
[1489236641.46, 43.78]
[1489236641.56, 46.43]
[1489236641.67, 9.21]
[1489236641.78, 41.85]
[1489236641.88, 39.94]
[1489236641.98, 38.98]
[1489236642.09, 38.23]
[1489236642.19, 38.95]
[1489236642.29, 41.26]
[1489236642.4, 42.46]
[1489236642.5, 44.79]
[1489236642.6, 46.63]
[1489236642.71, 46.02]
[1489236642.81, 43.25]
[1489236642.91, 108.09]
[1489236643.02, 42.31]
[1489236643.12, 42.65]
[1489236643.23, 43.24]
[1489236643.33, 42.7]
[1489236643.43, 56.1]
[1489236643.54, 40.08]
[1489236643.64, 40.03]
[1489236643.74, 40.76]
[1489236643.85, 42.57]
[1489236643.95, 42.57]
[1489236644.96, 42.41]
[1489236645.06, 42.36]
[1489236645.17, 42.89]
[1489236645.27, 41.57]
[1489236645.37, 40.23]
[1489236645.48, 38.93]
[1489236645.58, 37.95]
[1489236645.68, 38.45]
[1489236645.79, 37.78]
[1489236645.89, 40.01]
[1489236645.99, 38.81]
[1489236646.1, 40.7]
[1489236646.2, 40.54]
[1489236646.3, 41.43]
[1489236646.41, 43.42]
[1489236646.51, 44.97]
[1489236646.61, 42.95]
[1489236646.72, 39.98]
[1489236646.82, 39.94]
[1489236646.92, 37.92]
[1489236647.03, 41.26]
[1489236647.13, 39.4]
[1489236647.23, 44.77]
[1489236647.33, 37.83]
[1489236647.44, 36.49]
[1489236647.54, 37.05]
[1489236647.64, 38.48]
[1489236647.75, 40.17]
[1489236647.85, 41.38]
[1489236647.96, 41.24]
[1489236648.06, 43.53]
[1489236648.16, 41.67]
[1489236648.27, 45.35]
[1489236648.37, 41.02]
[1489236648.47, 40.05]
[1489236648.58, 41.74]
[1489236648.68, 42.52]
[1489236648.78, 41.81]
[1489236648.89, 41.2]
[1489236648.99, 38.93]
[1489236649.09, 40.87]
[1489236649.2, 37.13]
[1489236649.3, 35.43]
[1489236649.4, 38.93]
[1489236649.51, 34.91]
[1489236649.61, 37.87]
[1489236649.71, 40.35]
[1489236649.81, 43.34]
[1489236649.92, 44.21]
[1489236650.02, 43.54]
[1489236650.12, 43.12]
[1489236650.23, 43.42]
[1489236650.33, 41.14]
[1489236650.43, 39.1]
[1489236650.54, 38.93]
[1489236650.64, 42.21]
[1489236650.74, 37.18]
[1489236650.85, 37.34]
[1489236650.95, 35.09]
[1489236651.05, 34.63]
[1489236651.16, 36.15]
[1489236651.26, 35.05]
[1489236651.36, 36.14]
[1489236651.46, 37.92]
[1489236651.57, 41.19]
[1489236651.67, 39.55]
[1489236651.77, 40.46]
[1489236651.88, 41.11]
[1489236651.98, 43.08]
[1489236652.08, 40.61]
[1489236652.19, 39.72]
[1489236652.29, 2865.87]
[1489236652.56, 5.11]
[1489236652.66, 39.74]
[1489236652.76, 39.4]
[1489236652.87, 42.67]
[1489236652.97, 51.64]
[1489236653.07, 35.14]
[1489236653.18, 33.44]
[1489236653.28, 34.58]
[1489236653.38, 36.84]
[1489236653.48, 38.91]
[1489236653.59, 39.22]
[1489236653.69, 38.95]
[1489236653.79, 38.83]
[1489236653.9, 37.75]
[1489236654.0, 38.38]
[1489236654.1, 36.33]
[1489236654.21, 36.51]
[1489236654.31, 38.74]
[1489236654.41, 41.78]
[1489236654.52, 41.87]
[1489236654.62, 41.73]
[1489236654.72, 41.49]
[1489236654.83, 36.69]
[1489236654.93, 34.38]
[1489236655.03, 32.91]
[1489236655.14, 33.65]
[1489236655.24, 35.64]
[1489236655.34, 34.85]
[1489236655.44, 36.13]
[1489236655.55, 39.45]
[1489236655.65, 39.14]
[1489236655.75, 39.51]
[1489236655.86, 37.63]
[1489236655.96, 35.43]
[1489236656.06, 2884.7]
[1489236656.33, 4.73]
[1489236656.43, 42.16]
[1489236656.54, 38.3]
[1489236656.64, 37.83]
[1489236656.74, 35.35]
[1489236656.85, 35.53]
[1489236656.95, 34.87]
[1489236657.05, 36.05]
[1489236657.15, 36.58]
[1489236657.26, 37.23]
[1489236657.36, 36.63]
[1489236657.46, 36.62]
[1489236657.57, 39.4]
[1489236657.67, 38.71]
[1489236657.77, 38.71]
[1489236657.88, 37.9]
[1489236657.98, 36.96]
[1489236658.08, 37.47]
[1489236658.19, 38.66]
[1489236658.29, 36.99]
[1489236658.39, 36.1]
[1489236658.49, 36.0]
[1489236658.6, 35.43]
[1489236658.7, 35.12]
[1489236658.8, 39.29]
[1489236658.91, 35.72]
[1489236659.01, 36.65]
[1489236659.11, 40.25]
[1489236659.22, 37.13]
[1489236659.32, 38.07]
[1489236659.42, 36.19]
[1489236659.52, 37.51]
[1489236659.63, 36.65]
[1489236659.73, 34.76]
[1489236659.83, 34.01]
[1489236659.94, 34.56]
[1489236660.04, 34.71]
[1489236660.14, 96.01]
[1489236660.25, 100.35]
[1489236660.36, 54.02]
[1489236660.46, 40.99]
